id,object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at,material_zh,type_zh,description_zh
2000,1998,经文封面,Sutra Cover,16th - early 17th century,26.0,Textiles,"Satin with supplementary weft, conjoint clouds and Lingzhi fungus","Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.",15 3/4 × 8 5/16 inches (40 × 21.1 cm),3,,https://www.philamuseum.org/collection/object/185224,"https://iiif.micr.io/nzrsh/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",185224,2026-06-01,,2026-06-01,2026-06-01,缎面辅以纬纱、连云和灵芝,纺织品,"Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles."
1750,1999,经文封面,Sutra Cover,16th - early 17th century,26.0,Textiles,Plain weave brocade with lotus and peony scroll,"Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.",14 5/16 × 6 13/16 inches (36.3 × 17.3 cm),3,,https://www.philamuseum.org/collection/object/185225,"https://iiif.micr.io/QgDSF/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",185225,2026-06-01,,2026-06-01,2026-06-01,莲花牡丹纹平纹锦缎,纺织品,"Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles."
1488,2000,经文封面,Sutra Cover,16th - early 17th century,26.0,Textiles,"Satin with supplementary weft, lotus scroll","Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.",15 3/4 × 7 1/2 inches (40 × 19 cm),3,,https://www.philamuseum.org/collection/object/185229,"https://iiif.micr.io/IVjwB/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",185229,2026-06-01,,2026-06-01,2026-06-01,缎面辅以纬线，莲花卷轴,纺织品,"Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles."
2508,2001,经文封面,Sutra Cover,16th - early 17th century,26.0,Textiles,"Satin with supplementary weft, lotus and peony scroll","Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.",15 11/16 × 7 5/16 inches (39.9 × 18.6 cm),3,,https://www.philamuseum.org/collection/object/185231,"https://iiif.micr.io/mkDep/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",185231,2026-06-01,,2026-06-01,2026-06-01,缎面辅以纬线、莲花和牡丹卷轴,纺织品,手风琴式装订的佛经通常用装饰性丝绸包裹的纸板制成的盖子保护。标题和卷号出现在粘在织物上的纸条上。丝绸用于佛经封面至少可以追溯到唐朝（618-907），但现存的大多数例子都来自明朝（1368-1644）以及后来中国印刷业发展的时期。在某些情况下，佛经印刷是由帝国政府赞助的，从而产生了基于宫廷收藏文本的高级版本。光泽丝绸的复杂编织，有时以金属线为亮点，使各种图案和图案成为可能。这些包括花卉卷轴、佛教标志、中国传统的祝福符号和具有吉祥意义的汉字，所有这些都可以在由漆、金、银和瓷器制成的佛教礼器和器具上找到。1940年，从1935年至1937年担任费城艺术博物馆中国艺术助理馆长的卡尔·舒斯特那里获得了500多个佛经封面，以及大量其他纺织品。舒斯特的藏品是研究中国纺织品的重要资源。
2642,2002,女式法庭长袍,Woman's Court Robe,18th century,27.0,Costume (including accessories),Pale brown and multicolored silk and gold metallic brocade; medium brown plain weave with warp patterning; black silk satin; round brass-colored metal buttons; blue silk plain weave,Pale brown and multicolored silk and gold metallic brocade; medium brown plain weave with warp patterning; black silk satin; round brass-colored metal buttons; blue silk plain weave,55 7/8 inches × 6 feet 4 3/8 inches (142 × 194 cm),3,,https://www.philamuseum.org/collection/object/185235,"https://iiif.micr.io/YwRYt/full/^300,/0/default.jpg",,"Purchased with Museum funds, 1951",185235,2026-06-01,,2026-06-01,2026-06-01,浅棕色多色丝绸和金色金属锦缎；中等棕色平纹，有经纱图案；黑色丝绸缎；圆形黄铜色金属纽扣；蓝色真丝平纹,服装（包括配饰）,浅棕色多色丝绸和金色金属锦缎；中等棕色平纹，有经纱图案；黑色丝绸缎；圆形黄铜色金属纽扣；蓝色真丝平纹
2252,2003,女式长袍,Woman's Robe,Late 19th - early 20th century,27.0,Costume (including accessories),Navy blue silk satin with multicolored silk embroidery and gold metallic couching; blue silk damask,Navy blue silk satin with multicolored silk embroidery and gold metallic couching; blue silk damask,43 3/4 x 66 1/2 inches (111.1 x 168.9 cm),3,,https://www.philamuseum.org/collection/object/185236,"https://iiif.micr.io/tNsqx/full/^300,/0/default.jpg",,"Gift of Mrs. Arthur Vogel, 1961",185236,2026-06-01,,2026-06-01,2026-06-01,海军蓝丝绸缎，多色丝绸刺绣，金色金属沙发；蓝色丝绸锦缎,服装（包括配饰）,海军蓝丝绸缎，多色丝绸刺绣，金色金属沙发；蓝色丝绸锦缎
2509,2004,经文封面,Sutra Cover,16th - early 17th century,26.0,Textiles,"Satin with supplementary weft, lotus scroll","Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.",15 3/4 × 7 1/8 inches (40 × 18.1 cm),3,,https://www.philamuseum.org/collection/object/185238,"https://iiif.micr.io/fGspQ/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",185238,2026-06-01,,2026-06-01,2026-06-01,缎面辅以纬线，莲花卷轴,纺织品,手风琴式装订的佛经通常用装饰性丝绸包裹的纸板制成的盖子保护。标题和卷号出现在粘在织物上的纸条上。丝绸用于佛经封面至少可以追溯到唐朝（618-907），但现存的大多数例子都来自明朝（1368-1644）以及后来中国印刷业发展的时期。在某些情况下，佛经印刷是由帝国政府赞助的，从而产生了基于宫廷收藏文本的高级版本。光泽丝绸的复杂编织，有时以金属线为亮点，使各种图案和图案成为可能。这些包括花卉卷轴、佛教标志、中国传统的祝福符号和具有吉祥意义的汉字，所有这些都可以在由漆、金、银和瓷器制成的佛教礼器和器具上找到。1940年，从1935年至1937年担任费城艺术博物馆中国艺术助理馆长的卡尔·舒斯特那里获得了500多个佛经封面，以及大量其他纺织品。舒斯特的藏品是研究中国纺织品的重要资源。
1754,2005,经文封面,Sutra Cover,16th - early 17th century,26.0,Textiles,Lampas with floral medallions and treasures on swastika ground,"Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.",15 3/4 × 7 3/16 inches (40 × 18.2 cm),3,,https://www.philamuseum.org/collection/object/185243,"https://iiif.micr.io/lNHSk/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",185243,2026-06-01,,2026-06-01,2026-06-01,在纳粹党徽上装饰有花卉奖章和珍宝的灯笼,纺织品,"Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles."
2003,2006,经文封面,Sutra Cover,16th - early 17th century,26.0,Textiles,"Satin with supplementary gold strips, medallions of dragon on diamond pattern ground","Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.",15 × 7 13/16 inches (38.1 × 19.8 cm),3,,https://www.philamuseum.org/collection/object/185247,"https://iiif.micr.io/hdJuc/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",185247,2026-06-01,,2026-06-01,2026-06-01,缎面配以补充金条，钻石图案地面上的龙奖章,纺织品,"Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles."
2004,2007,经文封面,Sutra Cover,16th - early 17th century,26.0,Textiles,"Satin with supplementary weft, plants and treasures","Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.",14 13/16 × 6 11/16 inches (37.7 × 17 cm),3,,https://www.philamuseum.org/collection/object/185249,"https://iiif.micr.io/jpXOs/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",185249,2026-06-01,,2026-06-01,2026-06-01,缎面辅以纬纱、植物和珍宝,纺织品,"Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles."
1756,2008,经文封面,Sutra Cover,16th - early 17th century,26.0,Textiles,"Satin with supplementary gold strips, dragon, phoenix, bird and floral scroll","Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.",15 13/16 × 7 3/16 inches (40.1 × 18.2 cm),3,,https://www.philamuseum.org/collection/object/185252,"https://iiif.micr.io/IEFqD/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",185252,2026-06-01,,2026-06-01,2026-06-01,缎面配金条、龙、凤、鸟、花卷轴,纺织品,"Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles."
2510,2009,经文封面,Sutra Cover,16th - early 17th century,26.0,Textiles,Lampas with treasures and medallions comprised four ruyi-head clouds on swastika ground,"Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.",15 9/16 × 7 1/8 inches (39.6 × 18.1 cm),3,,https://www.philamuseum.org/collection/object/185254,"https://iiif.micr.io/SyJAV/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",185254,2026-06-01,,2026-06-01,2026-06-01,带有珍宝和奖章的灯笼由四朵如意头云组成，位于纳粹党徽之上,纺织品,手风琴式装订的佛经通常用装饰性丝绸包裹的纸板制成的盖子保护。标题和卷号出现在粘在织物上的纸条上。丝绸用于佛经封面至少可以追溯到唐朝（618-907），但现存的大多数例子都来自明朝（1368-1644）以及后来中国印刷业发展的时期。在某些情况下，佛经印刷是由帝国政府赞助的，从而产生了基于宫廷收藏文本的高级版本。光泽丝绸的复杂编织，有时以金属线为亮点，使各种图案和图案成为可能。这些包括花卉卷轴、佛教标志、中国传统的祝福符号和具有吉祥意义的汉字，所有这些都可以在由漆、金、银和瓷器制成的佛教礼器和器具上找到。1940年，从1935年至1937年担任费城艺术博物馆中国艺术助理馆长的卡尔·舒斯特那里获得了500多个佛经封面，以及大量其他纺织品。舒斯特的藏品是研究中国纺织品的重要资源。
1757,2010,经文封面,Sutra Cover,16th - early 17th century,26.0,Textiles,Embroidered with a part of dragon,"Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.",15 15/16 × 7 1/8 inches (40.5 × 18.1 cm),3,,https://www.philamuseum.org/collection/object/185257,"https://iiif.micr.io/tAzNz/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",185257,2026-06-01,,2026-06-01,2026-06-01,绣有龙的一部分,纺织品,"Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles."
1494,2011,经文封面,Sutra Cover,16th - early 17th century,26.0,Textiles,"Satin with supplementary weft, zisun double-gourds which represte hopes of many children","Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles.",16 1/4 × 7 1/4 inches (41.2 × 18.4 cm),3,,https://www.philamuseum.org/collection/object/185258,"https://iiif.micr.io/ERcrh/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",185258,2026-06-01,,2026-06-01,2026-06-01,缎面配纬，紫阳双葫芦，代表着许多孩子的希望,纺织品,"Buddhist scriptures, or sutras, that are bound accordion-style are often protected with covers composed of paperboard wrapped in decorative silk. Titles and volume numbers appear on strips of paper adhered to the fabric. The use of silk for sutra covers dates back to at least the Tang dynasty (618–907), but most extant examples are from the Ming dynasty (1368–1644) and later, when the printing industry grew in China. In some cases, sutra printings were sponsored by the imperial government, resulting in superior editions based on texts from the palace collection.

Complex weaves of lustrous silk, sometimes highlighted by metallic thread, made possible a wide array of patterns and motifs. These include floral scrolls, Buddhist emblems, traditional Chinese symbols of blessings, and Chinese characters with auspicious meanings, all of which are also found on Buddhist ritual vessels and implements made from lacquer, gold, silver, and porcelain. 

In 1940 more than five hundred sutra covers, along with a significant assemblage of other textiles, were acquired from Carl Schuster, who served as assistant curator of Chinese art at the Philadelphia Museum of Art from 1935 to 1937. Schuster’s collection is an important resource for the study of Chinese textiles."
