object_id,title_zh,title_en,material,type,image_url,museum_id,dynasty_id,dynasty_name
6031,黑胡子头戴野鸡羽毛头饰,Black-bearded head wearing pheasant-feathered headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20513/preview,2,27,清朝
6032,红眼睛的男性形象，身穿白色长袍，上面有易经符号和莲花头饰,Red-eyed male figure wearing white robe with I Ching symbols and lotus headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20514/preview,2,27,清朝
6033,身穿白色长袍、头戴野鸡羽毛头饰的黑胡子男性形象,Black-bearded male figure in white robe and pheasant-feathered headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20516/preview,2,27,清朝
6034,戴着野鸡羽毛头饰的黑胡子男性形象,Black-bearded male figure wearing pheasant-feathered headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20517/preview,2,27,清朝
6035,戴着老虎头饰和四条横幅的蓝脸男性形象,Blue-faced male figure wearing tiger headdress and four banners,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/76479/preview,2,27,清朝
6036,头戴虎纹和野鸡羽毛头饰,Head wearing tiger-patterned and pheasant-feathered headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20520/preview,2,27,清朝
6037,留着黑胡子、身穿黑色长袍、头戴羽毛头巾的男性形象,Blacki-bearded male figure in black robe and phesant-feathered headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20521/preview,2,27,清朝
6038,留着胡子的男性，身穿白色长袍，头戴白色尖饰,Bearded male figure in white robe and headress with white point,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20522/preview,2,27,清朝
6039,身着蓝色长袍、花朵图案和头发上的花朵的女性形象,Female figure in blue robe with floral design and flowers in hair,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20523/preview,2,27,清朝
6040,身着红色花朵图案长袍和红色球头饰的女性形象,Female figure in red robe with floral design and headdress with red ball,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20524/preview,2,27,清朝
6041,留胡子的男性形象，身穿黑色花朵图案长袍,Bearded male figure in black robe with floral design,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20526/preview,2,27,清朝
6042,留着白色头发和胡须的男性形象,Male figure with white hair and beard,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20527/preview,2,27,清朝
6043,无头人物身穿白色夹克，饰有花卉奖章,Headless figure in white jacket with floral medallions,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20529/preview,2,27,清朝
6044,红脸留胡子的男人，穿着红色长袍，戴着红色帽子,Red-faced bearded male figure in red robe and hat,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20530/preview,2,27,清朝
6045,穿着黑色长袍、戴着黑色帽子的狗脸人物,Dog-faced figure in black robe and hat,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20531/preview,2,27,清朝
6046,身着红色长袍、竹制图案和野鸡羽毛头饰的虎脸形象,Tiger-faced figure in red robe with bamboo design and pheasant-feathered headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/76481/preview,2,27,清朝
6047,黑脸男子身穿白色长袍，饰有竹制图案,Black-faced male figure in white robe with bamboo design,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20533/preview,2,27,清朝
6048,灰脸男，身着蓝色竹制长袍,Gray-faced male figure in blue robe with bamboo design,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20534/preview,2,27,清朝
6049,戴帽沿朝上的帽子的女性形象,Female figure wearing hat with upturned brim,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20535/preview,2,27,清朝
6050,留着胡子的男性，身穿蓝色长袍，佩戴玉带，头戴黑色帽子,Bearded male figure in blue robe and jade belt wearing black hat,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20536/preview,2,27,清朝
6051,身穿红色花朵图案长袍和黑色官帽的男性形象,Male figure in red robe with floral design and black official's hat,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20537/preview,2,27,清朝
6052,戴着束缚花头饰的男性形象,Male figure with a bound floral headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20539/preview,2,27,清朝
6053,身着蓝色花朵图案长袍的微笑女性形象,Smiling female figure in blue robe with floral design,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20540/preview,2,27,清朝
6054,黑脸男，身穿红色长袍，头戴紫色头饰,Black-faced male figure in red robe and purple headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20541/preview,2,27,清朝
6055,白发苍苍的女性形象，身着黑白相间的莲花头饰,White-haired female figure dressed in black and white with lotus headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20542/preview,2,27,清朝
6056,带花瓶和两本书的桌子,Table with vase and two books,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20543/preview,2,27,清朝
6057,三杆衣架,Three-rod garment stand,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20544/preview,2,27,清朝
6058,带有花卉图案的官方餐桌,Official's table with floral motif,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20545/preview,2,27,清朝
6059,身着黑白相间、头戴花卉头巾的女性形象,Female figure dressed in black and white with floral headband,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20546/preview,2,27,清朝
6060,红脸黑胡子头戴红尖红白球头饰,Red-faced head with black beard wearing headdress with red point and red and white balls,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20548/preview,2,27,清朝
6061,戴着红尖头饰的红脸头,Red-faced head wearing headdress with red point,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20549/preview,2,27,清朝
6062,身穿宫廷服装、戴黑色燕尾帽的男性形象,Male figure dressed in court attire and wearing black hat with tails,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20550/preview,2,27,清朝
6063,红脸黑胡子头戴红尖头饰,Red-faced head with black beard wearing headdress with red point,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20551/preview,2,27,清朝
6064,头戴黑帽子，打着红领带,Head wearing black hat with red tie,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20552/preview,2,27,清朝
6065,绿脸妖头，红尖耳朵,Green faced demon head with red pointed ears,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20553/preview,2,27,清朝
6066,灰脸黑胡子，头戴野鸡羽毛和花卉装饰的头饰,Gray-faced head with black beard wearing headdress with pheasant feathers and floral ornament,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20554/preview,2,27,清朝
6067,长着野鸡羽毛和灰色和红色球的大胡子头饰,Mustaches head wearing headdress with pheasant feathers and gray and red balls,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20555/preview,2,27,清朝
6068,头戴有野鸡羽毛和两个红球的头饰,Head wearing headdress with pheasant feathers and two red balls,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20556/preview,2,27,清朝
6069,头戴黑色辫子和野鸡羽毛头饰,Head with black braid and pheasant-feathered headress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20557/preview,2,27,清朝
6070,红脸黑胡子男子戴莲花头饰和横幅,Red-faced man with black beard wearing lotus headdress and banners,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20558/preview,2,27,清朝
6071,灰脸头，黑色辫子，野鸡羽毛头饰,Gray-faced head with black braid and pheasant-feathered headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20559/preview,2,27,清朝
6072,蓝脸头，红熊和野鸡羽毛头饰,Blue-faced head with red bearch and pheasant-feathered headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20560/preview,2,27,清朝
6073,灰脸头，黑色熊和野鸡羽毛头饰,Gray-faced head with black bearc and pheasant-feathered headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20561/preview,2,27,清朝
6074,红脸黑胡子头和红球头饰,Red-faced head with black beard and headress with red ball,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20562/preview,2,27,清朝
6075,身穿红色服装的白胡子官员,Official with white beard in red outfit,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20563/preview,2,27,清朝
6076,黑脸脑袋，红尖耳朵，红帽子,Black-faced head with red pointed ears and red hat,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20564/preview,2,27,清朝
6077,留胡子戴红帽子的男人的头,Man's head with beard and red hat,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20565/preview,2,27,清朝
6078,蓝须鱼,Blue fish with whiskers,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20566/preview,2,27,清朝
6079,软体动物壳,Mollusk shell,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20567/preview,2,27,清朝
6080,红架子上摆着一盆花,Pote of flowers on red stand,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20568/preview,2,27,清朝
6081,老虎椅,Tiger chair,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20569/preview,2,27,清朝
6082,老鼠,Rat,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20570/preview,2,27,清朝
6083,战车配件，一对中的一个,"Chariot fitting, one of a pair",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/11838/preview,2,22,北宋
6084,佛教守护王和两个支持他的年轻人,Buddhist guardian king with two supporting youths,镀金青铜,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/11928/preview,2,18,唐朝
6085,龙纹装饰的装饰，一对中的一个,"Finials with dragon decoration, one of a pair",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/11950/preview,2,10,六朝
6086,龙纹装饰，一对中的一个,"Finial with dragon decoration, one of a pair",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/11951/preview,2,10,六朝
6087,站立,Stand,青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12081/preview,2,15,北魏
6088,口罩，一对中的一个,"Mask, one of a pair",青铜,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/12293/preview,2,4,东周
6089,旋风,Whirlwind,纸上的墨水和丙烯酸,绘画,https://searchcollection.asianart.org/internal/media/dispatcher/60123/preview,2,28,中华民国
6090,摩尼教曼荼罗的片段,Fragment of a Manichaen Mandala,丝绸上的颜色,绘画,https://searchcollection.asianart.org/internal/media/dispatcher/69015/preview,2,25,元朝
6091,一对怪物面具形状的手柄,Pair of handles in the shape of monster masks,青铜,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/12361/preview,2,7,汉朝
6092,钩子，一双中的一个,"Hook, one of a pair",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20093/preview,2,14,南朝
6093,钩子，一双中的一个,"Hook, one of a pair",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20094/preview,2,14,南朝
6094,兰花和岩石,Orchids and Rocks,水墨纸本,绘画,https://searchcollection.asianart.org/internal/media/dispatcher/27567/preview,2,28,中华民国
6095,带钩，龙抓鱼,"Belt hook, dragon holding fish",银色镶嵌青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/22124/preview,2,10,六朝
6096,带钩,Belt hook,青铜、绿松石镶嵌,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/22136/preview,2,13,北朝
6097,象头形状的皮带钩,Belt hook in the shape of elephant head,金和镀金青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/68995/preview,2,4,东周
6098,老虎形状的皮带钩,Belt hook in shape of a tiger,青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/22163/preview,2,4,东周
6099,带钩,Belt hook,镀金青铜和玻璃,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/22640/preview,2,9,东汉
6100,带钩,Belt hook,镶嵌绿松石和黄金的青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/22652/preview,2,10,六朝
6101,菩萨头像,Head of a bodhisattva,干漆,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19040/preview,2,26,明朝
6102,菩萨碎片,Bodhisattva fragment,石头,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19130/preview,2,13,北朝
6103,花海中飞凤花瓶,Vase with flying phoenix amid flowers,铜合金，带景泰蓝珐琅和镀金,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/16673/preview,2,27,清朝
6104,莲花卷轴花瓶,Flower vase with lotus scrolls,铜合金，带景泰蓝珐琅和镀金,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/16682/preview,2,27,清朝
6105,有蝙蝠和莲花卷轴的帽架,Hat stand with bats and lotus scrolls,铜合金，带景泰蓝珐琅和镀金,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/16867/preview,2,27,清朝
6106,杯子,Cup,红色和黄色搪瓷瓷器，银色支架和盖子,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/16868/preview,2,27,清朝
6107,石棺面板的一部分,Portion of a sarcophagus panel,雕刻装饰石灰岩,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/59635/preview,2,15,北魏
6108,墓守护者，一对中的一个,"Tomb guardian, one of a pair",釉陶,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/58621/preview,2,18,唐朝
6109,带有花朵图案的盘子，一对中的一个,"Plate with flower design, one of a pair",多色釉下模压装饰的瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/17058/preview,2,27,清朝
6110,留着胡子的人偶,"Bearded figure, one of a pair",象牙,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/19518/preview,2,27,清朝
6111,留着胡子的人偶,"Bearded figure, one of a pair",象牙,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/19519/preview,2,27,清朝
6112,坐在基座上的佛像,Seated Buddha on a pedestal,铸铁,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19554/preview,2,26,明朝
6113,坐着的菩萨,Seated bodhisattva,多色石材,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19555/preview,2,13,北朝
6114,佛陀之手,Hand of a Buddha,带有漆和镀金痕迹的花岗岩,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19568/preview,2,18,唐朝
6115,道教神仙寿光盖坛,Lidded jar with a scene of celebrating longevity by Daoist Immortals,雕刻图案和多彩釉料的石器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/17175/preview,2,26,明朝
6116,坐佛,Seated Buddha,石头,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19569/preview,2,13,北朝
6117,佛头,Head of a Buddha,深灰色细粒石灰岩，覆盖着黄色铜绿,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19584/preview,2,17,隋朝
6118,佛像供奉,Buddha enshrined,有颜色痕迹的石头,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19590/preview,2,13,北朝
6119,立人像,Standing figure,象牙色，小面积涂金,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19651/preview,2,27,清朝
6120,坐佛,Seated Buddha,石灰岩,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19667/preview,2,13,北朝
6121,花朵图案的龙虾,Lobed dish with flower design,釉上彩瓷,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/17431/preview,2,27,清朝
6122,设计为男孩在院子里玩耍的碗,Bowl with design of boys playing in a courtyard,多色釉下雕刻图案的瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/17443/preview,2,27,清朝
6123,带有四个小环形手柄的罐子,Jar with four small loop handles,带槽带和釉上斑点装饰的石器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/17603/preview,2,24,金朝
6124,宝贝,Baby,釉瓷（丁瓷）,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/17659/preview,2,24,金朝
6125,印有男孩玩莲花图案的盒子,Box with design of boy playing with lotus,釉下模压瓷（越窑）,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/17715/preview,2,22,北宋
6126,舞者，一对中的一个,"Dancer, one of a pair",陶器,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/52227/preview,2,18,唐朝
6127,带格子盖的球形香炉,Spherical incense burner with latticed cover,釉下雕饰瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/17841/preview,2,23,南宋
6128,杯子,Cup,有釉瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/18684/preview,2,27,清朝
6129,佛陀与两位侍从,Buddha with two attendants,含微量颜料的砂岩,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/24290/preview,2,13,北朝
6130,菩萨,Bodhisattva,砂岩,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/24550/preview,2,13,北朝
6131,关羽淹死七军,Guan Yu drowns the Seven Armies,滑石,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/24558/preview,2,27,清朝
6132,密封膏盖盒,Covered box for seal paste,釉上彩瓷,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/18899/preview,2,27,清朝
6133,带有道教寺庙场景的杯子,Cup with a scene of Daoist temples,釉下蓝色装饰瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/18986/preview,2,26,明朝
6134,龙形水容器,Water container with dragon designs,釉下造型瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/16126/preview,2,27,清朝
6135,仪式器皿（一套三件中的一件）,Ritual vessel (one of a set of three),釉面瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/16229/preview,2,27,清朝
6136,仪式器皿，三件套中的一件,"Ritual vessel, one of a set of three",瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/16231/preview,2,27,清朝
6137,金鱼花瓶,Vase with golden fish,釉上彩瓷,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/16290/preview,2,27,清朝
6138,长笛母羊,Fluted ewer,搪瓷铜合金,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/16303/preview,2,27,清朝
6139,有盖的罐子，上面画着龙的形状和老虎的形状,Lidded jar with applied dragon form and finial in the shape of a tiger,釉下雕刻装饰和应用装饰的高温陶瓷（龙泉瓷）,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/21278/preview,2,23,南宋
6140,盘子,Plate,蓝色玻璃,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/21305/preview,2,27,清朝
6141,书法瓷砖，一对中的一块,"Calligraphic tile, one of a pair",釉下蓝红装饰瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/533/preview,2,27,清朝
6142,书法瓷砖，一对中的一块,"Calligraphic tile, one of a pair",釉下蓝红装饰瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/535/preview,2,27,清朝
6143,马与包,Horse with pack,带颜料的陶器,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/23608/preview,2,15,北魏
6144,菜肴,Dish,釉下蓝色装饰瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/28317/preview,2,26,明朝
6145,带有长寿字样的茎杯,Stem cup with characters for longevity,釉下蓝和釉上金装饰的瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/28921/preview,2,27,清朝
6146,有花图案的有盖盒子,Covered box with flower motifs,釉下蓝和釉上多色装饰瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/27428/preview,2,27,清朝
6147,描绘花朵、岩石和动物的茶杯和盘子,"Teacup and dish depicting flowers, rock, and animals",釉上彩瓷,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/24500/preview,2,27,清朝
6148,描绘花朵、岩石和动物的茶杯和盘子,"Teacup and dish depicting flowers, rock, and animals",釉上彩瓷,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/24506/preview,2,27,清朝
6149,花园景茶容器,Tea container with flower garden scene,釉下蓝色装饰瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/24042/preview,2,27,清朝
6150,龙虾配水景,Lobed dish with water scene,釉下蓝色装饰瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/23910/preview,2,26,明朝
6151,武士场景的木槌花瓶,Mallet vase with scene of warriors,釉上彩瓷,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/17186/preview,2,27,清朝
6152,喜鹊梅花花瓶,Bottle vase with magpies and plum blossoms,釉上彩瓷,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/60109/preview,2,27,清朝
6153,瓶子,Bottle,釉面瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/29136/preview,2,27,清朝
6154,带盖的小罗纹罐,Small ribbed jar with cover,釉面瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/23003/preview,2,27,清朝
6155,船舶,Vessel,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13524/preview,2,27,清朝
6156,浮雕中带有小螺旋的圆盘,Disk with small spirals in relief,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13539/preview,2,27,清朝
6157,菊花形状的碗,Bowl in the shape of a chrysanthemum,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13540/preview,2,28,中华民国
6158,佛手香橼,Buddha's hand citron,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13543/preview,2,26,明朝
6159,释迦牟尼苦行僧,Shakyamuni as an ascetic,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13557/preview,2,27,清朝
6160,鸭子象征丰收和成功,Duck symbolizing harvest and success,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13572/preview,2,28,中华民国
6161,有盖容器，装有四个连接的瓶子,Lidded vessel with four joined bottles,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13579/preview,2,28,中华民国
6162,有盖容器，装有四个连接的瓶子,Lidded vessel with four joined bottles,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13586/preview,2,27,清朝
6163,杯和站在花的形状,Cup and stand in the shape of flower,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13601/preview,2,28,中华民国
6164,带有动物面具设计的四足船,Four-legged vessel with a design of animal masks,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13607/preview,2,28,中华民国
6165,坐着的狮子,Seated lion,大理石,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/13615/preview,2,27,清朝
6166,有盖的碗放在基座脚上,Covered bowl on a pedestal foot,翡翠,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13634/preview,2,28,中华民国
6167,古铜制锣器,Vessel in the ancient bronze form gong,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13643/preview,2,27,清朝
6168,描绘抒情风景的山,Mountain depicting a lyrical landscape,仿青金石染色石材,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13651/preview,2,27,清朝
6169,匾额,Inscribed tablet,镀金软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13690/preview,2,27,清朝
6170,带有长寿字符的盒子,Box with characters for longevity,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13708/preview,2,28,中华民国
6171,古代青铜制容器彝,Vessel in the ancient bronze form yi,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13710/preview,2,28,中华民国
6172,五只依偎的蝙蝠,Five nestled bats,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13791/preview,2,27,清朝
6173,哈切特，皇家风格之后,"Hatchet, after an imperial style",软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13797/preview,2,28,中华民国
6174,和谐与欢乐的双生精灵（呵呵二仙）,Twin Genies of Harmony and Mirth (Hehe erhxian),软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13812/preview,2,27,清朝
6175,罗纹碗,Ribbed bowl,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13823/preview,2,27,清朝
6176,三个花瓶插着卷心菜,Three vases joined with cabbage,翡翠,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13829/preview,2,27,清朝
6177,道教女神马谷,Daoist goddess Magu,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13839/preview,2,27,清朝
6178,三个男孩在岩石上,Three boys on a rock,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13841/preview,2,28,中华民国
6179,神话动物盖花瓶,Lidded vase with mythical animals,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13853/preview,2,28,中华民国
6180,带有相互连接的龙的圆盘,Disk with interlinked dragons,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13873/preview,2,4,东周
6181,龙柄船,Vessel with dragon handles,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13879/preview,2,28,中华民国
6182,带盖茎杯,Lidded stemmed cup,仙江和田软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13881/preview,2,28,中华民国
6183,碗,Bowl,玛瑙,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13915/preview,2,21,宋朝
6184,带盖碗,Lidded bowl,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13923/preview,2,27,清朝
6185,带花形旋钮的盖碗,Lidded bowl with flower-shaped knob,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13935/preview,2,27,清朝
6186,带阴影边缘的碗,Bowl with hatched rim,玛瑙,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13948/preview,2,27,清朝
6187,手镯,Bracelet,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13949/preview,2,27,清朝
6188,龙形装饰品,Ornament in the shape of a dragon,珊瑚,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13952/preview,2,28,中华民国
6189,带有观赏花卉设计的开放式盒子,Openwork box with ornamental flower design,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13953/preview,2,28,中华民国
6190,戴着神话动物盖子的母羊,Lidded ewer with mythical animals,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13969/preview,2,27,清朝
6191,带有松散环链的带盖花瓶,Lidded vase with loose-ring chain,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/13973/preview,2,28,中华民国
